A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,03/07/2022,20:00:00,REGULAR,0014470167,0012914101                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,03/08/2022,00:00:00,REGULAR,0014470248,0012914193                                                                
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,03/08/2022,20:00:00,REGULAR,0014471476,0012915522                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,03/09/2022,00:00:00,REGULAR,0014471572,0012915628                                                                        
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,03/09/2022,20:00:00,REGULAR,0014472807,0012916822                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,03/10/2022,00:00:00,REGULAR,0014472882,0012916917                                                          
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,03/10/2022,20:00:00,REGULAR,0014474205,0012918338                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,03/11/2022,00:00:00,REGULAR,0014474325,0012918455                                                 
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,03/11/2022,20:00:00,REGULAR,0014475598,0012920027
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,03/12/2022,00:00:00,REGULAR,0014475716,0012920194                                                                          
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,03/12/2022,20:00:00,REGULAR,0014476187,0012920886                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,03/13/2022,00:00:00,REGULAR,0014476295,0012921029                                                                           
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,03/13/2022,21:00:00,REGULAR,0014476733,0012921709                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,03/14/2022,01:00:00,REGULAR,0014476773,0012921786                                                                          
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,03/14/2022,21:00:00,REGULAR,0014478025,0012923141                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,03/15/2022,01:00:00,REGULAR,0014478090,0012923220                                                                           
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,03/15/2022,21:00:00,REGULAR,0014479387,0012924623                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,03/16/2022,01:00:00,REGULAR,0014479463,0012924709                                                                          
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,03/16/2022,21:00:00,REGULAR,0014480782,0012926195                                      
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,03/17/2022,01:00:00,REGULAR,0014480862,0012926283                                                                          
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,03/17/2022,21:00:00,REGULAR,0014482121,0012927653                                      
